id,participant_id,task,item,item_id,item_type,version,version_id,condition,trial_index,trial_id,block_id,key_press,response,correct_response,is_correct,reaction_time
2169,25,PV,23,23,critical,,,vi,453,2_21,2,1,True,True,True,1860.0
2170,25,PV,82,82,filler,,,vi,456,2_22,2,3,False,False,True,1664.0
2171,25,WM,82,82,filler,1,,vi,458,2_22,2,b,Different,Different,True,531.0
2172,25,PV,123,123,filler,,,vi,461,2_23,2,3,False,False,True,1098.0
2173,25,WM,123,123,filler,3,,au,463,2_23,2,b,Different,Different,True,616.0
2174,25,PV,77,77,filler,,,vi,464,2_24,2,3,False,False,True,2165.0
2175,25,PV,71,71,critical,,,au,467,2_25,2,1,True,True,True,2879.0
2176,25,WM,71,71,critical,1,,au,469,2_25,2,c,Same,Same,True,807.0
2177,25,PV,147,147,filler,,,F,470,2_26,2,3,False,False,True,1222.0
2178,25,PV,172,172,filler,,,F,473,2_27,2,1,True,True,True,1932.0
2179,25,WM,172,172,filler,1,,au,475,2_27,2,b,Different,Different,True,488.0
2180,25,PV,86,86,filler,,,vi,480,2_28,2,3,False,False,True,1617.0
2181,25,WM,86,86,filler,3,,vi,484,2_28,2,b,Different,Different,True,563.0
2182,25,PV,5,5,critical,,,vi,485,2_29,2,1,True,True,True,1289.0
2183,25,PV,18,18,critical,,,vi,488,2_30,2,1,True,True,True,1094.0
2184,25,WM,18,18,critical,1,,vi,490,2_30,2,c,Same,Same,True,507.0
2185,25,PV,57,57,critical,,,au,491,2_31,2,1,True,True,True,1723.0
2186,25,PV,176,176,filler,,,F,494,2_32,2,1,True,True,True,1257.0
2187,25,WM,176,176,filler,3,,au,496,2_32,2,c,Same,Different,False,699.0
2188,25,PV,58,58,critical,,,au,497,2_33,2,1,True,True,True,1170.0
2189,25,PV,163,163,filler,,,F,500,2_34,2,3,False,False,True,1189.0
2190,25,WM,163,163,filler,3,,au,502,2_34,2,c,Same,Same,True,713.0
2191,25,PV,160,160,filler,,,F,505,2_35,2,3,False,False,True,1939.0
2192,25,WM,160,160,filler,1,,au,507,2_35,2,c,Same,Same,True,637.0
2193,25,PV,49,49,critical,,,au,510,2_36,2,1,True,True,True,1318.0
2194,25,WM,49,49,critical,1,,vi,512,2_36,2,c,Same,Same,True,730.0
2195,25,PV,139,139,filler,,,au,517,2_37,2,3,False,False,True,3377.0
2196,25,WM,139,139,filler,3,,vi,521,2_37,2,b,Different,Different,True,794.0
2197,25,PV,47,47,critical,,,au,524,2_38,2,3,False,True,False,1737.0
2198,25,WM,47,47,critical,3,,au,526,2_38,2,c,Same,Same,True,838.0
2199,25,PV,30,30,critical,,,vi,531,2_39,2,1,True,True,True,1368.0
2200,25,WM,30,30,critical,3,,vi,535,2_39,2,c,Same,Same,True,667.0
2201,25,PV,45,45,critical,,,au,538,2_40,2,1,True,True,True,1187.0
2202,25,WM,45,45,critical,3,,au,540,2_40,2,c,Same,Same,True,754.0
2203,25,PV,97,97,filler,,,au,543,2_41,2,3,False,False,True,1185.0
2204,25,WM,97,97,filler,1,,au,545,2_41,2,b,Different,Different,True,732.0
2205,25,PV,179,179,filler,,,F,548,2_42,2,1,True,True,True,1330.0
2206,25,WM,179,179,filler,1,,vi,550,2_42,2,b,Different,Different,True,389.0
2207,25,PV,150,150,filler,,,F,553,2_43,2,3,False,False,True,2053.0
2208,25,WM,150,150,filler,1,,vi,555,2_43,2,c,Same,Same,True,981.0
2209,25,PV,75,75,filler,,,vi,556,2_44,2,3,False,False,True,4039.0
2210,25,PV,131,131,filler,,,au,557,2_45,2,3,False,False,True,1575.0
2211,25,PV,153,153,filler,,,F,562,2_46,2,3,False,False,True,1865.0
2212,25,WM,153,153,filler,3,,vi,566,2_46,2,c,Same,Same,True,808.0
2213,25,PV,10,10,critical,,,vi,569,2_47,2,1,True,True,True,1241.0
2214,25,WM,10,10,critical,3,,au,571,2_47,2,c,Same,Same,True,573.0
2215,25,PV,19,19,critical,,,vi,572,2_48,2,1,True,True,True,3195.0
2216,25,PV,100,100,filler,,,au,575,2_49,2,3,False,False,True,1468.0
2217,25,WM,100,100,filler,1,,au,577,2_49,2,b,Different,Different,True,516.0
2218,25,PV,165,165,filler,,,F,578,2_50,2,1,True,True,True,1100.0
2219,25,PV,61,61,critical,,,au,583,2_51,2,1,True,True,True,1142.0
2220,25,WM,61,61,critical,3,,vi,587,2_51,2,c,Same,Same,True,447.0
2221,25,PV,9,9,critical,,,vi,590,2_52,2,1,True,True,True,2058.0
2222,25,WM,9,9,critical,3,,au,592,2_52,2,c,Same,Same,True,477.0
2223,25,PV,167,167,filler,,,F,595,2_53,2,1,True,True,True,1154.0
2224,25,WM,167,167,filler,1,,au,597,2_53,2,b,Different,Different,True,381.0
2225,25,PV,93,93,filler,,,au,598,2_54,2,3,False,False,True,2542.0
2226,25,PV,33,33,critical,,,vi,601,2_55,2,1,True,True,True,1373.0
2227,25,WM,33,33,critical,1,,au,603,2_55,2,c,Same,Same,True,660.0
2228,25,PV,89,89,filler,,,vi,608,2_56,2,3,False,False,True,1402.0
2229,25,WM,89,89,filler,3,,vi,612,2_56,2,b,Different,Different,True,531.0
2230,25,PV,130,130,filler,,,au,613,2_57,2,1,True,False,False,2875.0
2231,25,PV,134,134,filler,,,au,616,2_58,2,3,False,False,True,1378.0
2232,25,WM,134,134,filler,1,,vi,618,2_58,2,b,Different,Different,True,406.0
2233,25,PV,94,94,filler,,,au,619,2_59,2,3,False,False,True,1517.0
2234,25,PV,37,37,critical,,,au,620,2_60,2,1,True,True,True,2253.0
2235,25,PV,164,164,filler,,,F,623,2_61,2,3,False,False,True,1056.0
2236,25,WM,164,164,filler,3,,au,625,2_61,2,c,Same,Same,True,668.0
2237,25,PV,67,67,critical,,,au,630,3_0,3,1,True,True,True,1045.0
2238,25,WM,67,67,critical,1,,au,632,3_0,3,c,Same,Same,True,498.0
2239,25,PV,107,107,filler,,,au,635,3_1,3,3,False,False,True,1213.0
2240,25,WM,107,107,filler,3,,au,637,3_1,3,b,Different,Different,True,575.0
2241,25,PV,111,111,filler,,,vi,638,3_2,3,3,False,False,True,1207.0
2242,25,PV,137,137,filler,,,au,641,3_3,3,3,False,False,True,990.0
2243,25,WM,137,137,filler,1,,vi,643,3_3,3,b,Different,Different,True,636.0
2244,25,PV,92,92,filler,,,au,644,3_4,3,3,False,False,True,1624.0
2245,25,PV,32,32,critical,,,vi,647,3_5,3,1,True,True,True,996.0
2246,25,WM,32,32,critical,1,,au,649,3_5,3,c,Same,Same,True,675.0
2247,25,PV,151,151,filler,,,F,652,3_6,3,1,True,False,False,2097.0
2248,25,WM,151,151,filler,1,,vi,654,3_6,3,c,Same,Same,True,1698.0
2249,25,PV,29,29,critical,,,vi,659,3_7,3,3,False,True,False,1227.0
2250,25,WM,29,29,critical,3,,vi,663,3_7,3,c,Same,Same,True,721.0
2251,25,PV,142,142,filler,,,au,668,3_8,3,3,False,False,True,1088.0
2252,25,WM,142,142,filler,3,,vi,672,3_8,3,b,Different,Different,True,714.0
2253,25,PV,118,118,filler,,,vi,675,3_9,3,3,False,False,True,1180.0
2254,25,WM,118,118,filler,1,,au,677,3_9,3,b,Different,Different,True,409.0
2255,25,PV,22,22,critical,,,vi,678,3_10,3,1,True,True,True,1305.0
2256,25,PV,180,180,filler,,,F,681,3_11,3,1,True,True,True,1285.0
2257,25,WM,180,180,filler,1,,vi,683,3_11,3,b,Different,Different,True,339.0
2258,25,PV,102,102,filler,,,au,686,3_12,3,3,False,False,True,2627.0
2259,25,WM,102,102,filler,1,,au,688,3_12,3,b,Different,Different,True,598.0
2260,25,PV,60,60,critical,,,au,689,3_13,3,1,True,True,True,902.0
2261,25,PV,110,110,filler,,,vi,690,3_14,3,1,True,False,False,1947.0
2262,25,PV,68,68,critical,,,au,693,3_15,3,1,True,True,True,1167.0
2263,25,WM,68,68,critical,1,,au,695,3_15,3,c,Same,Same,True,621.0
2264,25,PV,171,171,filler,,,F,698,3_16,3,1,True,True,True,931.0
2265,25,WM,171,171,filler,3,,au,700,3_16,3,b,Different,Different,True,487.0
2266,25,PV,7,7,critical,,,vi,703,3_17,3,1,True,True,True,1035.0
2267,25,WM,7,7,critical,3,,au,705,3_17,3,c,Same,Same,True,791.0
2268,25,PV,152,152,filler,,,F,710,3_18,3,3,False,False,True,1458.0
2269,25,WM,152,152,filler,3,,vi,714,3_18,3,c,Same,Same,True,409.0
2270,25,PV,132,132,filler,,,au,715,3_19,3,3,False,False,True,1628.0
2271,25,PV,43,43,critical,,,au,718,3_20,3,1,True,True,True,1265.0
2272,25,WM,43,43,critical,3,,au,720,3_20,3,c,Same,Same,True,1461.0
2273,25,PV,129,129,filler,,,au,721,3_21,3,3,False,False,True,1320.0
2274,25,PV,40,40,critical,,,au,722,3_22,3,1,True,True,True,1301.0
2275,25,PV,28,28,critical,,,vi,727,3_23,3,1,True,True,True,1457.0
2276,25,WM,28,28,critical,3,,vi,731,3_23,3,c,Same,Same,True,410.0
2277,25,PV,99,99,filler,,,au,734,3_24,3,3,False,False,True,1288.0
2278,25,WM,99,99,filler,1,,au,736,3_24,3,b,Different,Different,True,1163.0
2279,25,PV,136,136,filler,,,au,739,3_25,3,3,False,False,True,1342.0
2280,25,WM,136,136,filler,1,,vi,741,3_25,3,b,Different,Different,True,925.0
2281,25,PV,143,143,filler,,,au,746,3_26,3,3,False,False,True,1339.0
2282,25,WM,143,143,filler,3,,vi,750,3_26,3,b,Different,Different,True,508.0
2283,25,PV,105,105,filler,,,au,753,3_27,3,3,False,False,True,1278.0
2284,25,WM,105,105,filler,3,,au,755,3_27,3,b,Different,Different,True,448.0
2285,25,PV,135,135,filler,,,au,758,3_28,3,3,False,False,True,1462.0
2286,25,WM,135,135,filler,1,,vi,760,3_28,3,b,Different,Different,True,530.0
2287,25,PV,133,133,filler,,,au,763,3_29,3,3,False,False,True,4381.0
2288,25,WM,133,133,filler,1,,vi,765,3_29,3,c,Same,Different,False,465.0
2289,25,PV,20,20,critical,,,vi,766,3_30,3,1,True,True,True,1308.0
2290,25,PV,96,96,filler,,,au,767,3_31,3,1,True,False,False,2437.0
2291,25,PV,55,55,critical,,,au,768,3_32,3,1,True,True,True,1117.0
2292,25,PV,117,117,filler,,,vi,771,3_33,3,3,False,False,True,1972.0
2293,25,WM,117,117,filler,1,,au,773,3_33,3,b,Different,Different,True,371.0
2294,25,PV,15,15,critical,,,vi,776,3_34,3,1,True,True,True,884.0
2295,25,WM,15,15,critical,1,,vi,778,3_34,3,c,Same,Same,True,656.0
2296,25,PV,42,42,critical,,,au,779,3_35,3,1,True,True,True,2203.0
2297,25,PV,78,78,filler,,,vi,780,3_36,3,1,True,False,False,1183.0
2298,25,PV,146,146,filler,,,F,781,3_37,3,3,False,False,True,1107.0
2299,25,PV,63,63,critical,,,au,786,3_38,3,1,True,True,True,2399.0
2300,25,WM,63,63,critical,3,,vi,790,3_38,3,c,Same,Same,True,911.0
2301,25,PV,4,4,critical,,,vi,791,3_39,3,1,True,True,True,1176.0
2302,25,PV,121,121,filler,,,vi,794,3_40,3,3,False,False,True,1200.0
2303,25,WM,121,121,filler,3,,au,796,3_40,3,b,Different,Different,True,548.0
2304,25,PV,155,155,filler,,,F,797,3_41,3,3,False,False,True,3203.0
2305,25,PV,35,35,critical,,,vi,800,3_42,3,1,True,True,True,885.0
2306,25,WM,35,35,critical,1,,au,802,3_42,3,c,Same,Same,True,745.0
2307,25,PV,182,182,filler,,,F,805,3_43,3,1,True,True,True,1583.0
2308,25,WM,182,182,filler,1,,vi,807,3_43,3,b,Different,Different,True,694.0
2309,25,PV,166,166,filler,,,F,810,3_44,3,1,True,True,True,2852.0
2310,25,WM,166,166,filler,1,,au,812,3_44,3,b,Different,Different,True,405.0
2311,25,PV,106,106,filler,,,au,815,3_45,3,3,False,False,True,1236.0
2312,25,WM,106,106,filler,3,,au,817,3_45,3,b,Different,Different,True,433.0
2313,25,PV,157,157,filler,,,F,818,3_46,3,3,False,False,True,1356.0
2314,25,PV,168,168,filler,,,F,821,3_47,3,1,True,True,True,1291.0
2315,25,WM,168,168,filler,1,,au,823,3_47,3,b,Different,Different,True,492.0
2316,25,PV,174,174,filler,,,F,826,3_48,3,1,True,True,True,1000.0
2317,25,WM,174,174,filler,3,,au,828,3_48,3,b,Different,Different,True,777.0
2318,25,PV,51,51,critical,,,au,831,3_49,3,1,True,True,True,1190.0
2319,25,WM,51,51,critical,1,,vi,833,3_49,3,c,Same,Same,True,399.0
2320,25,PV,1,1,critical,,,vi,834,3_50,3,1,True,True,True,1783.0
2321,25,PV,12,12,critical,,,vi,837,3_51,3,1,True,True,True,1038.0
2322,25,WM,12,12,critical,3,,au,839,3_51,3,c,Same,Same,True,628.0
2323,25,PV,161,161,filler,,,F,842,3_52,3,3,False,False,True,1158.0
2324,25,WM,161,161,filler,1,,au,844,3_52,3,c,Same,Same,True,574.0
2325,25,PV,156,156,filler,,,F,845,3_53,3,3,False,False,True,2491.0
2326,25,PV,65,65,critical,,,au,850,3_54,3,1,True,True,True,995.0
2327,25,WM,65,65,critical,3,,vi,854,3_54,3,b,Different,Same,False,440.0
2328,25,PV,74,74,filler,,,vi,855,3_55,3,3,False,False,True,1381.0
2329,25,PV,48,48,critical,,,au,858,3_56,3,1,True,True,True,945.0
2330,25,WM,48,48,critical,3,,au,860,3_56,3,c,Same,Same,True,667.0
2331,25,PV,87,87,filler,,,vi,865,3_57,3,3,False,False,True,985.0
2332,25,WM,87,87,filler,3,,vi,869,3_57,3,b,Different,Different,True,471.0
2333,25,PV,16,16,critical,,,vi,872,3_58,3,1,True,True,True,1622.0
2334,25,WM,16,16,critical,1,,vi,874,3_58,3,c,Same,Same,True,312.0
2335,25,PV,184,184,filler,,,F,879,3_59,3,1,True,True,True,2315.0
2336,25,WM,184,184,filler,3,,vi,883,3_59,3,b,Different,Different,True,312.0
2337,25,PV,141,141,filler,,,au,888,3_60,3,3,False,False,True,1667.0
2338,25,WM,141,141,filler,3,,vi,892,3_60,3,b,Different,Different,True,323.0
2339,25,PV,54,54,critical,,,au,895,3_61,3,1,True,True,True,1090.0
2340,25,WM,54,54,critical,1,,vi,897,3_61,3,c,Same,Same,True,515.0
2341,28,PV,pv_practice_1,pv_practice_1,practice,,,au,8,pv_practice_1_1,pv_practice_1,1,True,True,True,2346.0
2342,28,PV,pv_practice_4,pv_practice_4,practice,,,o,10,pv_practice_1_4,pv_practice_1,1,True,True,True,2030.0
2343,28,PV,pv_practice_3,pv_practice_3,practice,,,o,12,pv_practice_1_3,pv_practice_1,3,False,False,True,8106.0
2344,28,PV,pv_practice_2,pv_practice_2,practice,,,vi,14,pv_practice_1_2,pv_practice_1,3,False,False,True,1737.0
2345,28,WM,aud_practice_4,aud_practice_4,practice,1,,au,22,aud_practice_1_4,aud_practice_1,b,Different,Different,True,2248.0
2346,28,WM,aud_practice_3,aud_practice_3,practice,3,,au,28,aud_practice_1_3,aud_practice_1,b,Different,Same,False,2158.0
2347,28,WM,aud_practice_2,aud_practice_2,practice,3,,au,34,aud_practice_1_2,aud_practice_1,b,Different,Different,True,1012.0
2348,28,WM,aud_practice_1,aud_practice_1,practice,1,,au,40,aud_practice_1_1,aud_practice_1,c,Same,Same,True,1143.0
2349,28,WM,vis_practice_3,vis_practice_3,practice,3,,vi,52,vis_practice_1_3,vis_practice_1,c,Same,Same,True,1328.0
2350,28,WM,vis_practice_1,vis_practice_1,practice,1,,vi,58,vis_practice_1_1,vis_practice_1,c,Same,Same,True,980.0
2351,28,WM,vis_practice_2,vis_practice_2,practice,3,,vi,68,vis_practice_1_2,vis_practice_1,b,Different,Different,True,1513.0
2352,28,WM,vis_practice_4,vis_practice_4,practice,1,,vi,74,vis_practice_1_4,vis_practice_1,b,Different,Different,True,1315.0
2353,28,PV,p_1,p_1,practice,,,au,80,1_0,1,3,False,False,True,3973.0
2354,28,WM,p_1,p_1,practice,1,,au,82,1_0,1,c,Same,Same,True,3451.0
2355,28,PV,p_2,p_2,practice,,,o,85,1_1,1,1,True,True,True,2176.0
2356,28,WM,p_2,p_2,practice,3,,au,87,1_1,1,b,Different,Different,True,1878.0
2357,28,PV,p_3,p_3,practice,,,o,90,1_2,1,1,True,True,True,3904.0
2358,28,WM,p_3,p_3,practice,1,,vi,92,1_2,1,b,Different,Different,True,1816.0
2359,28,PV,p_4,p_4,practice,,,vi,97,1_3,1,3,False,False,True,6886.0
2360,28,WM,p_4,p_4,practice,3,,vi,101,1_3,1,c,Same,Same,True,2744.0
2361,28,PV,8,8,critical,,,vi,104,1_0,1,3,False,True,False,10045.0
2362,28,WM,8,8,critical,3,,au,106,1_0,1,c,Same,Same,True,2369.0
2363,28,PV,131,131,filler,,,au,107,1_1,1,3,False,False,True,2884.0
2364,28,PV,41,41,critical,,,au,108,1_2,1,1,True,True,True,3043.0
2365,28,PV,51,51,critical,,,au,111,1_3,1,1,True,True,True,9804.0
2366,28,WM,51,51,critical,1,,vi,113,1_3,1,b,Different,Same,False,2085.0
2367,28,PV,69,69,critical,,,au,116,1_4,1,1,True,True,True,3556.0
2368,28,WM,69,69,critical,1,,au,118,1_4,1,c,Same,Same,True,2649.0
2369,28,PV,103,103,filler,,,au,121,1_5,1,3,False,False,True,2320.0
2370,28,WM,103,103,filler,3,,au,123,1_5,1,b,Different,Different,True,4506.0
2371,28,PV,43,43,critical,,,au,126,1_6,1,1,True,True,True,2427.0
2372,28,WM,43,43,critical,3,,au,128,1_6,1,c,Same,Same,True,4906.0
2373,28,PV,114,114,filler,,,vi,129,1_7,1,3,False,False,True,3189.0
2374,28,PV,26,26,critical,,,vi,134,1_8,1,1,True,True,True,1536.0
2375,28,WM,26,26,critical,3,,vi,138,1_8,1,c,Same,Same,True,1671.0
2376,28,PV,35,35,critical,,,vi,141,1_9,1,1,True,True,True,2112.0
2377,28,WM,35,35,critical,1,,au,143,1_9,1,c,Same,Same,True,1873.0
2378,28,PV,71,71,critical,,,au,146,1_10,1,1,True,True,True,5221.0
2379,28,WM,71,71,critical,1,,au,148,1_10,1,c,Same,Same,True,4779.0
2380,28,PV,133,133,filler,,,au,151,1_11,1,3,False,False,True,2763.0
2381,28,WM,133,133,filler,1,,vi,153,1_11,1,b,Different,Different,True,1088.0
2382,28,PV,150,150,filler,,,F,156,1_12,1,3,False,False,True,6289.0
2383,28,WM,150,150,filler,1,,vi,158,1_12,1,c,Same,Same,True,1552.0
2384,28,PV,89,89,filler,,,vi,163,1_13,1,3,False,False,True,2350.0
2385,28,WM,89,89,filler,3,,vi,167,1_13,1,b,Different,Different,True,1923.0
2386,28,PV,31,31,critical,,,vi,170,1_14,1,1,True,True,True,11603.0
2387,28,WM,31,31,critical,1,,au,172,1_14,1,c,Same,Same,True,3310.0
2388,28,PV,138,138,filler,,,au,175,1_15,1,3,False,False,True,2260.0
2389,28,WM,138,138,filler,1,,vi,177,1_15,1,b,Different,Different,True,987.0
2390,28,PV,99,99,filler,,,au,180,1_16,1,3,False,False,True,2604.0
2391,28,WM,99,99,filler,1,,au,182,1_16,1,b,Different,Different,True,767.0
2392,28,PV,124,124,filler,,,vi,185,1_17,1,1,True,False,False,23004.0
2393,28,WM,124,124,filler,3,,au,187,1_17,1,b,Different,Different,True,2241.0
2394,28,PV,95,95,filler,,,au,188,1_18,1,3,False,False,True,4208.0
2395,28,PV,21,21,critical,,,vi,189,1_19,1,1,True,True,True,2917.0
2396,28,PV,97,97,filler,,,au,192,1_20,1,1,True,False,False,17908.0
2397,28,WM,97,97,filler,1,,au,194,1_20,1,b,Different,Different,True,1420.0
2398,28,PV,132,132,filler,,,au,195,1_21,1,3,False,False,True,3226.0
2399,28,PV,102,102,filler,,,au,198,1_22,1,3,False,False,True,1936.0
2400,28,WM,102,102,filler,1,,au,200,1_22,1,b,Different,Different,True,1172.0
2401,28,PV,162,162,filler,,,F,203,1_23,1,3,False,False,True,4829.0
2402,28,WM,162,162,filler,3,,au,205,1_23,1,c,Same,Same,True,1411.0
2403,28,PV,57,57,critical,,,au,206,1_24,1,1,True,True,True,2233.0
2404,28,PV,166,166,filler,,,F,209,1_25,1,1,True,True,True,3228.0
2405,28,WM,166,166,filler,1,,au,211,1_25,1,b,Different,Different,True,985.0
2406,28,PV,83,83,filler,,,vi,214,1_26,1,3,False,False,True,3242.0
2407,28,WM,83,83,filler,1,,vi,216,1_26,1,b,Different,Different,True,1192.0
2408,28,PV,20,20,critical,,,vi,217,1_27,1,1,True,True,True,29161.0
2409,28,PV,152,152,filler,,,F,222,1_28,1,3,False,False,True,2347.0
2410,28,WM,152,152,filler,3,,vi,226,1_28,1,c,Same,Same,True,1603.0
2411,28,PV,176,176,filler,,,F,229,1_29,1,3,False,True,False,7234.0
2412,28,WM,176,176,filler,3,,au,231,1_29,1,c,Same,Different,False,8965.0
2413,28,PV,137,137,filler,,,au,234,1_30,1,3,False,False,True,1807.0
2414,28,WM,137,137,filler,1,,vi,236,1_30,1,b,Different,Different,True,1148.0
2415,28,PV,160,160,filler,,,F,239,1_31,1,3,False,False,True,2688.0
2416,28,WM,160,160,filler,1,,au,241,1_31,1,c,Same,Same,True,985.0
2417,28,PV,42,42,critical,,,au,242,1_32,1,1,True,True,True,1970.0
2418,28,PV,78,78,filler,,,vi,243,1_33,1,1,True,False,False,1828.0
2419,28,PV,142,142,filler,,,au,248,1_34,1,3,False,False,True,1882.0
2420,28,WM,142,142,filler,3,,vi,252,1_34,1,b,Different,Different,True,960.0
2421,28,PV,148,148,filler,,,F,253,1_35,1,3,False,False,True,8796.0
2422,28,PV,169,169,filler,,,F,254,1_36,1,1,True,True,True,1787.0
2423,28,PV,158,158,filler,,,F,255,1_37,1,3,False,False,True,2024.0
2424,28,PV,17,17,critical,,,vi,258,1_38,1,1,True,True,True,1688.0
2425,28,WM,17,17,critical,1,,vi,260,1_38,1,c,Same,Same,True,4217.0
2426,28,PV,28,28,critical,,,vi,265,1_39,1,1,True,True,True,2543.0
2427,28,WM,28,28,critical,3,,vi,269,1_39,1,c,Same,Same,True,1167.0
2428,28,PV,87,87,filler,,,vi,274,1_40,1,3,False,False,True,2136.0
2429,28,WM,87,87,filler,3,,vi,278,1_40,1,b,Different,Different,True,3598.0
2430,28,PV,10,10,critical,,,vi,281,1_41,1,1,True,True,True,6699.0
2431,28,WM,10,10,critical,3,,au,283,1_41,1,c,Same,Same,True,2403.0
2432,28,PV,177,177,filler,,,F,284,1_42,1,1,True,True,True,1698.0
2433,28,PV,5,5,critical,,,vi,285,1_43,1,1,True,True,True,1617.0
2434,28,PV,62,62,critical,,,au,290,1_44,1,1,True,True,True,1398.0
2435,28,WM,62,62,critical,3,,vi,294,1_44,1,c,Same,Same,True,2599.0
2436,28,PV,122,122,filler,,,vi,297,1_45,1,3,False,False,True,1831.0
2437,28,WM,122,122,filler,3,,au,299,1_45,1,b,Different,Different,True,895.0
2438,28,PV,44,44,critical,,,au,302,1_46,1,1,True,True,True,1648.0
2439,28,WM,44,44,critical,3,,au,304,1_46,1,c,Same,Same,True,1244.0
2440,28,PV,111,111,filler,,,vi,305,1_47,1,3,False,False,True,2434.0
2441,28,PV,109,109,filler,,,vi,306,1_48,1,3,False,False,True,2011.0
2442,28,PV,100,100,filler,,,au,309,1_49,1,3,False,False,True,3101.0
2443,28,WM,100,100,filler,1,,au,311,1_49,1,b,Different,Different,True,1101.0
2444,28,PV,56,56,critical,,,au,312,1_50,1,1,True,True,True,1870.0
2445,28,PV,184,184,filler,,,F,317,1_51,1,3,False,True,False,2234.0
2446,28,WM,184,184,filler,3,,vi,321,1_51,1,b,Different,Different,True,950.0
2447,28,PV,126,126,filler,,,vi,324,1_52,1,3,False,False,True,4614.0
2448,28,WM,126,126,filler,3,,au,326,1_52,1,b,Different,Different,True,864.0
2449,28,PV,144,144,filler,,,au,331,1_53,1,3,False,False,True,2245.0
2450,28,WM,144,144,filler,3,,vi,335,1_53,1,b,Different,Different,True,1061.0
2451,28,PV,179,179,filler,,,F,338,1_54,1,1,True,True,True,1800.0
2452,28,WM,179,179,filler,1,,vi,340,1_54,1,b,Different,Different,True,900.0
2453,28,PV,129,129,filler,,,au,341,1_55,1,3,False,False,True,7441.0
2454,28,PV,50,50,critical,,,au,344,1_56,1,1,True,True,True,1439.0
2455,28,WM,50,50,critical,1,,vi,346,1_56,1,c,Same,Same,True,1358.0
2456,28,PV,65,65,critical,,,au,351,1_57,1,1,True,True,True,1562.0
2457,28,WM,65,65,critical,3,,vi,355,1_57,1,c,Same,Same,True,1249.0
2458,28,PV,13,13,critical,,,vi,358,1_58,1,1,True,True,True,1927.0
2459,28,WM,13,13,critical,1,,vi,360,1_58,1,c,Same,Same,True,1033.0
2460,28,PV,6,6,critical,,,vi,361,1_59,1,1,True,True,True,1938.0
2461,28,PV,85,85,filler,,,vi,368,2_0,2,3,False,False,True,1653.0
2462,28,WM,85,85,filler,3,,vi,372,2_0,2,b,Different,Different,True,1023.0
2463,28,PV,113,113,filler,,,vi,373,2_1,2,3,False,False,True,2117.0
2464,28,PV,45,45,critical,,,au,376,2_2,2,1,True,True,True,1463.0
2465,28,WM,45,45,critical,3,,au,378,2_2,2,c,Same,Same,True,1627.0
2466,28,PV,55,55,critical,,,au,379,2_3,2,1,True,True,True,1857.0
2467,28,PV,175,175,filler,,,F,382,2_4,2,1,True,True,True,1971.0
2468,28,WM,175,175,filler,3,,au,384,2_4,2,b,Different,Different,True,991.0
2469,28,PV,118,118,filler,,,vi,387,2_5,2,3,False,False,True,1661.0
2470,28,WM,118,118,filler,1,,au,389,2_5,2,b,Different,Different,True,1262.0
2471,28,PV,127,127,filler,,,au,390,2_6,2,3,False,False,True,2163.0
2472,28,PV,70,70,critical,,,au,393,2_7,2,1,True,True,True,1693.0
2473,28,WM,70,70,critical,1,,au,395,2_7,2,c,Same,Same,True,1117.0
2474,28,PV,178,178,filler,,,F,396,2_8,2,1,True,True,True,4896.0
2475,28,PV,90,90,filler,,,vi,401,2_9,2,3,False,False,True,6471.0
2476,28,WM,90,90,filler,3,,vi,405,2_9,2,b,Different,Different,True,893.0
2477,28,PV,106,106,filler,,,au,408,2_10,2,3,False,False,True,1470.0
2478,28,WM,106,106,filler,3,,au,410,2_10,2,b,Different,Different,True,524.0
2479,28,PV,47,47,critical,,,au,413,2_11,2,1,True,True,True,1750.0
2480,28,WM,47,47,critical,3,,au,415,2_11,2,c,Same,Same,True,2634.0
2481,28,PV,130,130,filler,,,au,416,2_12,2,1,True,False,False,3228.0
2482,28,PV,128,128,filler,,,au,417,2_13,2,3,False,False,True,1711.0
2483,28,PV,27,27,critical,,,vi,422,2_14,2,1,True,True,True,1189.0
